200	ok	database/cachestore/cachestorelistservertypes	GET	/v1/server-types	1393
200	ok	database/epas/epaslistclusters	GET	/v1/clusters	1227
200	ok	database/epas/epaslistengineversions	GET	/v1/engine-versions	1169
200	ok	database/epas/epaslistparametergroups	GET	/v1/parameter-groups	727
400	soft	database/epas/epaslistparameters	GET	/v1/parameters	748
200	ok	database/epas/epaslistservertypes	GET	/v1/server-types	1408
200	ok	database/mariadb/mariadblistclusters	GET	/v1/clusters	1396
200	ok	database/mariadb/mariadblistengineversions	GET	/v1/engine-versions	980
200	ok	database/mariadb/mariadblistparametergroups	GET	/v1/parameter-groups	735
400	soft	database/mariadb/mariadblistparameters	GET	/v1/parameters	727
200	ok	database/mariadb/mariadblistservertypes	GET	/v1/server-types	1373
200	ok	database/mysql/mysqllistclusters	GET	/v1/clusters	1494
200	ok	database/mysql/mysqllistengineversions	GET	/v1/engine-versions	921
200	ok	database/mysql/mysqllistparametergroups	GET	/v1/parameter-groups	945
400	soft	database/mysql/mysqllistparameters	GET	/v1/parameters	773
200	ok	database/mysql/mysqllistservertypes	GET	/v1/server-types	1299
200	ok	database/postgresql/postgresqllistclusters	GET	/v1/clusters	1359
200	ok	database/postgresql/postgresqllistengineversions	GET	/v1/engine-versions	879
200	ok	database/postgresql/postgresqllistparametergroups	GET	/v1/parameter-groups	741
400	soft	database/postgresql/postgresqllistparameters	GET	/v1/parameters	1012
200	ok	database/postgresql/postgresqllistservertypes	GET	/v1/server-types	1331
200	ok	database/sqlserver/sqlserverlistclusters	GET	/v1/clusters	1480
200	ok	database/sqlserver/sqlserverlistengineversions	GET	/v1/engine-versions	804
200	ok	database/sqlserver/sqlserverlistparametergroups	GET	/v1/parameter-groups	917
400	soft	database/sqlserver/sqlserverlistparameters	GET	/v1/parameters	734
200	ok	database/sqlserver/sqlserverlistservertypes	GET	/v1/server-types	1234
400	soft	devops-tools/devopsservice/checkduplicationdevopsservice	GET	/v1/devops-services/check-duplication	1878
200	ok	devops-tools/devopsservice/listdevopsservices	GET	/v1/devops-services	729
200	ok	financial-management/billingplan/listcontracttypes	GET	/v1/planned-computes/contract-types	1186
200	ok	financial-management/billingplan/listostypes	GET	/v1/planned-computes/os-types	823
400	soft	financial-management/billingplan/listplannedcomputeinstances	GET	/v1/planned-computes/instances	817
200	ok	financial-management/billingplan/listplannedcomputes	GET	/v1/planned-computes	716
500	fail	financial-management/billingplan/listplannedcomputeservertypes	GET	/v1/planned-computes/server-types	10250
200	ok	financial-management/billingplan/listplannedcomputeservicetypes	GET	/v1/planned-computes/service-types	1085
200	ok	financial-management/budget/listaccountbudgets	GET	/v1/budgets/account	2614
200	ok	financial-management/costexplorer/listbills	GET	/v1/bills	1464
200	ok	financial-management/costexplorer/listusages	GET	/v1/usages	723
200	ok	financial-management/costexplorer/showpaymentmonthly	GET	/v1/payments/monthly	920
200	ok	financial-management/pricing/listbillingitemids	GET	/v1/reports/billing-item-ids	2420
200	ok	financial-management/pricing/listoffering	GET	/v1/reports/offerings	734
200	ok	financial-management/pricing/listreportprice	GET	/v1/reports/prices	822
403	soft	management/cloudcontrol/listbaselineassignments	GET	/v1/baseline-assignments	2391
403	soft	management/cloudcontrol/listguardrails	GET	/v1/guardrails	1230
400	soft	management/cloudcontrol/listguardrailsfortarget	GET	/v1/guardrail-bindings/guardrails	2290
400	soft	management/cloudcontrol/listtargetsforguardrail	GET	/v1/guardrail-bindings/targets	712
400	soft	management/cloudmonitoring/getaccounteventlist	GET	/v1/cloudmonitorings/event/v2/accounts/events	1314
200	ok	management/cloudmonitoring/getaccountmembers	GET	/v1/cloudmonitorings/product/v1/accounts/members	1530
400	soft	management/cloudmonitoring/getaccountproductlist	GET	/v1/cloudmonitorings/product/v2/accounts/products	861
200	ok	management/cloudmonitoring/getadressbooklist	GET	/v1/cloudmonitorings/product/v2/users/addrbooks	811
200	ok	management/cloudmonitoring/getmetriclist	GET	/v1/cloudmonitorings/product/v2/metrics	834
400	soft	management/cloudmonitoring/getproducteventlist	GET	/v1/cloudmonitorings/event/v2/events	862
400	soft	management/cloudmonitoring/getproducteventpolicylist	GET	/v1/cloudmonitorings/event/v2/event-policies	804
200	ok	management/cloudmonitoring/getproducttypelist	GET	/v1/cloudmonitorings/product/v1/product-types	861
400	soft	management/iam-identity-center/listaccountassignments	GET	/v1/account-assignments	2327
400	soft	management/iam-identity-center/listgroups	GET	/v1/groups	1624
200	ok	management/iam-identity-center/listinstances	GET	/v1/instances	1279
400	soft	management/iam-identity-center/listpermissionsets	GET	/v1/permission-sets	1522
400	soft	management/iam-identity-center/listusers	GET	/v1/users	889
200	ok	management/iam/accesskeylist	GET	/v1/access-keys	1295
200	ok	management/iam/listendpoints	GET	/v1/endpoints	1288
200	ok	management/iam/listgroup	GET	/v1/groups	1209
200	ok	management/iam/listpolicy	GET	/v1/policies	915
200	ok	management/iam/listrole	GET	/v1/roles	924
200	ok	management/iam/listsamlprovider	GET	/v1/saml-providers	822
200	ok	management/iam/listserviceaccount	GET	/v1/service-accounts	835
400	soft	management/loggingaudit/listlogs	GET	/v1/logs	1457
200	ok	management/loggingaudit/listtrails	GET	/v1/trails	1192
400	soft	management/network-logging/listnetworkloggingconfigurations	GET	/v1/network-logging/configurations	1514
400	soft	management/network-logging/listnetworkloggingstorages	GET	/v1/network-logging/storages	875
200	ok	management/organization/listaccountinvitations	GET	/v1/account-invitations	1666
403	soft	management/organization/listaccounts	GET	/v1/organization-accounts	785
403	soft	management/organization/listorganizationinvitations	GET	/v1/organization-invitations	855
200	ok	management/organization/listorganizations	GET	/v1/organizations	914
403	soft	management/organization/listorganizationunits	GET	/v1/organization-units	885
403	soft	management/organization/listpoliciesfortarget	GET	/v1/assignments/policies	711
403	soft	management/organization/listservicecontrolpolicies	GET	/v1/service-control-policies	716
403	soft	management/organization/listtargetsforpolicy	GET	/v1/assignments/targets	803
403	soft	management/organization/showdelegationpolicy	GET	/v1/delegation-policies	781
200	ok	management/quota/listaccountquota	GET	/v1/account-quotas	2677
200	ok	management/quota/listquotarequests	GET	/v1/quota-requests	1702
200	ok	management/resourcemanager/listresourcegroups	GET	/v1/resource-groups	1164
200	ok	management/resourcemanager/listresources	GET	/v1/resources	965
200	ok	management/resourcemanager/listtagkeys	GET	/v1/tags/keys	955
200	ok	management/resourcemanager/listtags	GET	/v1/tags	1209
200	ok	management/resourcemanager/listtagvalues	GET	/v1/tags/values	1061
200	ok	management/servicewatch/listdashboards	GET	/v1/dashboards	1826
200	ok	management/servicewatch/listloggroups	GET	/v1/log-groups	882
200	ok	management/servicewatch/showagentdownloadlink	GET	/v1/agents/download-link	1011
200	ok	management/support/getinquirylist	GET	/v1/inquiries	1588
200	ok	management/support/getservicerequestlist	GET	/v1/service-requests	1045
200	ok	networking/cdn/listcdnservice	GET	/v1/cdns	1473
200	ok	networking/direct-connect/listdirectconnects	GET	/v1/direct-connects	1641
200	ok	networking/dns/listhostedzone	GET	/v1/hosted-zones	3281
200	ok	networking/dns/listprivatedns	GET	/v1/private-dns	4474
200	ok	networking/dns/listpublicdomainnames	GET	/v1/public-domain-names	1311
400	soft	networking/firewall/listfirewallrules	GET	/v1/firewalls/rules	1387
200	ok	networking/firewall/listfirewalls	GET	/v1/firewalls	906
200	ok	networking/gslb/listgslbs	GET	/v1/gslbs	1451
200	ok	networking/gslb/listgslbsregionalroutingcontrol	GET	/v1/gslbs/routing-control	831
